province,type_property,property_url,property_id,subtype_property,type_of_contract,postal_code,city,price,vat_included,state_of_property,heating_type,sun_exposure,livable_surface,construction_year,epc_score,latitude,longitude,furnished,facades,floors,bedrooms,bathrooms,showers,toilets,terrace,veranda,elevator,access_for_disabled,garden,garage,swimming_pool,cellar,attic,flooding_area_type,distance_from_train_stations_by_foot,distance_from_train_stations_by_car,distance_from_motorway_by_car,distance_from_bus_by_foot,distance_from_tram_by_foot,distance_from_metro_by_foot,distance_from_nursery_by_foot,distance_from_nursery_by_car,distance_from_preschool_by_foot,distance_from_preschool_by_car,distance_from_elementary_school_by_foot,distance_from_elementary_school_by_car,distance_from_high_school_by_foot,distance_from_high_school_by_car,distance_from_supermarket_by_foot,distance_from_supermarket_by_car,distance_from_supermarket_by_transports,description
west-flanders,Apartment,https://immovlan.be/en/detail/studio/for-sale/8670/koksijde/rbw19464,rbw19464,studio,sale,8670,koksijde,99000.0,1,To be renovated,Gas,,22,1979,B,51.1174418,2.6271407,1,2,5,,1,,1,,,1,,,,,,,no flooding area,5300.0,5100.0,7900.0,394.0,693.0,,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,2600.0,2700.0,491.0,489.0,491.0,"Sunny studio for sale on the first floor of the William residence.Investment opportunity: the studio is currently rented on an annual basis and offers an excellent return.The studio is laid out as follows: entrance hall | living area opening onto a sunny balcony with a side sea view | open kitchenette | bathroom with shower and vanity unit with washbasin.Private cellar included in the price!Looking for a sunny studio in Koksijde? Or seeking an investment opportunity? Contact us quickly to arrange a viewing on site.
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbw19463,rbw19463,apartment,sale,8670,koksijde,445000.0,1,New,,,87,2027,,51.1223508,2.6412403,,2,5,2,2,,1,1,,1,,,,,,,no flooding area,6000.0,6200.0,9000.0,985.0,332.0,,1300.0,1700.0,1300.0,1700.0,1300.0,1700.0,2500.0,2900.0,602.0,980.0,602.0,"! EXCLUSIVE PENTHOUSE APARTMENT WITH SPACIOUS TERRACES AND BEAUTIFUL SEA VIEWS IN THE NEW DUINHOEK DEVELOPMENT IN KOKSIJDE !This penthouse apartment is the true showpiece of this small-scale new development, which consists of only 4 apartments. Construction of this new residence, located at Joststraat 7A, 8670 Koksijde — in a quiet setting close to the sea and the dunes — will start shortly. Completion is scheduled for around April 2027.The duplex apartment is laid out as follows: 4th floor: entrance hall | open, fully equipped kitchen with adjoining storage room | living area opening onto a balcony with lateral sea views | separate toilet | bedroom with adjoining bathroom fitted with a walk-in shower and washbasin | staircase leading to the upper floor. 5th floor: second bedroom opening onto a sunny terrace at the rear | bathroom fitted with shower and washbasin | lounge opening onto a spacious terrace with lateral sea views. The layout of the apartment can still be adapted to suit your wishes. Three bedrooms are possible!Key features: small-scale residence – spacious terraces (30 m²) – beautiful sea views – 2 to 3 bedrooms – high-quality finishes.Possibility to purchase a private cellar storage in the residence. A communal bicycle storage is available.Looking for exclusive seaside living at the highest level? Enjoying a large terrace with sea views?This penthouse in the new Duinhoek development combines sea views with luxury, space and unparalleled living comfort.
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8670/sint-idesbald/rbw19462,rbw19462,apartment,sale,8670,sint-idesbald,425000.0,1,To be renovated,Gas,,118,2004,B,51.1090847,2.613348,,2,5,3,1,,1,1,,1,,1,1,,,,no flooding area,4500.0,5600.0,6500.0,208.0,353.0,,1800.0,2700.0,1800.0,2700.0,2000.0,2300.0,2900.0,3600.0,189.0,189.0,189.0,"Centrally located penthouse in Sint-Idesbald with two terraces and garage availability.This spacious (118 m²) penthouse is located on the fifth floor of the Golfslag Residence. Thanks to its large windows, the apartment enjoys an abundance of natural light. In addition, the property is centrally located: close to shops, restaurants, and the beach.The unique apartment is laid out as follows:Spacious entryway with closet space | bright living area with access to the first sun terrace (with 2 outdoor storage units) | open, fully equipped kitchen with access to a storage room (connections for washing machine and dryer) | first full-size bedroom with access to the second terrace (with a third outdoor storage unit) | second full-size bedroom with access to the second terrace | third full-size bedroom | bathroom with bathtub, shower, and double vanity | separate toilet with sink.There is the option to purchase a locked garage unit in the building’s underground level (asking price: €50,000).Are you looking for a three-bedroom apartment with sunny terraces in Sint-Idesbald? Don’t hesitate to contact us.
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8420/de-haan/rbw19461,rbw19461,apartment,sale,8420,de-haan,239000.0,,Excellent,Gas,,63,2011,B,51.2608835,3.0068566,,,2,2,1,,1,1,,,,1,,,,,no flooding area,8300.0,9400.0,11600.0,155.0,481.0,,173.0,199.0,336.0,361.0,336.0,361.0,2200.0,2300.0,2500.0,2900.0,2300.0,"Well-maintained recent ground-floor apartment in the “Duinenzicht” residence, located just 500 meters from the Vosseslag beach and close to public transport.The property comprises an entrance hall with toilet, a bright living room with open kitchen, a functional bathroom with shower, 2 bedrooms, and a sunny terrace at the rear of the residence.Central gas heating and double glazing ensure an energy-efficient home with EPC label B. The electrical installation is compliant. The living area is indicative according to the EPC certificate.For more information or to schedule a visit, please contact Anthony van Wijk at
Tel
0471 59 01 67
or by email at
Contact
. Looking to sell your property? We are happy to assist you with our expertise and offer a free valuation.
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8670/sint-idesbald/rbw19460,rbw19460,apartment,sale,8670,sint-idesbald,425000.0,1,Excellent,,,118,2003,B,51.10946773,2.60690364,,4,5,3,1,,1,1,,1,,1,,,,,no flooding area,4600.0,5200.0,6100.0,698.0,473.0,,1800.0,2200.0,2000.0,3200.0,1900.0,2200.0,2400.0,2500.0,358.0,358.0,358.0,"Sint-Idesbald, Résidence Golfslag, Penthouse lumineux et très spacieux (118m²) avec 2 terrasses ensoleillées, 5ième étage avec ascenseur.Se composant de: hall d'entrée, séjour spacieux et lumineux avec accès à la terrasse ensoleillée et une très belle vue, cuisine ouverte et entièrement équipée et débarras avec raccordement pour la machine à lavervet séchoir, 3 chambres à coucher dont une avec accès à la deuxième terrasse, salle de bains composant de double lavabo en meuble, douche et baignoire, toilette séparée et 3 débarras sur les terrasses. Les deux terrasses ont une superficie totale de 20m² et offrent une vue magnifique sur les environs! Chauffage individuel au gaz et un local à vélos commun dans la résidence.Obligatioire d'acheter un garage spacieux dans la résidence à €50.000.Le penthouse est en bon état et se situe dans le centre commercial à quelques pas de la mer.
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbw19282,rbw19282,apartment,sale,8300,knokke,480000.0,1,To be renovated,,,85,1966,C,51.3468802,3.2885986,,,6,2,1,,,1,,1,,,,,,,no flooding area,858.0,1100.0,,257.0,845.0,,227.0,253.0,334.0,360.0,334.0,360.0,441.0,429.0,256.0,514.0,256.0,"Au sein de la résidence Residentie Europe, nous vous proposons cet appartement à rafraîchir bénéficiant d’une situation centrale sur la Lippenslaan, avec une vue dégagée en direction de la Elizabetlaan.L’appartement offre une superficie habitable de 85 m² et dispose d’un agencement pratique et confortable. La cuisine séparée est entièrement équipée avec tout le confort moderne. Vous y trouverez également deux chambres spacieuses et complètes, idéales tant comme résidence principale, pied-à-terre ou investissement.La salle de bains, située au centre de l’appartement, est fonctionnelle. Une cave privative dans l’immeuble complète l’ensemble et offre un espace de rangement supplémentaire.Intéressé(e) ? Contactez-nous pour plus d’informations ou pour organiser une visite.Ref. A721
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/duplex/for-sale/8301/duinbergen/rbw19281,rbw19281,duplex,sale,8301,duinbergen,395000.0,1,,,,,1999,B,51.3367173,3.240377,,,,2,2,,1,1,,1,,,1,,,,(information not available),425.0,650.0,,483.0,475.0,,281.0,281.0,176.0,324.0,176.0,324.0,485.0,485.0,450.0,450.0,450.0,"Dit duplex appartement is ideaal gelegen in het centrum van Heist, op wandelafstand van winkels, horeca en het strand. Het appartement beschikt over twee volwaardige slaapkamers, een badkamer en een aparte douchekamer, wat zorgt voor extra comfort. De aangename leefruimte sluit aan op een gezellig terras waar u in alle rust kan genieten. Dankzij de praktische indeling en centrale ligging is dit de perfecte woonst zowel als vaste verblijfplaats of tweede verblijf.
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbw19221,rbw19221,apartment,sale,8620,nieuwpoort,245000.0,1,Normal,Gas,,52,2014,A,51.1484999,2.7189057,0,,5,1,1,,,1,0,1,0,,,,0,,no flooding area,10600.0,12100.0,6200.0,1100.0,209.0,,4000.0,5400.0,4000.0,5100.0,4000.0,5100.0,2100.0,2300.0,244.0,399.0,244.0,"For sale: stylish apartment in the heart of Nieuwpoort, within walking distance of the sea and public transport.
This recent apartment (built in 2014) offers comfort and a prime location. With its central position, you have all amenities close by, while the two terraces provide extra outdoor space to relax. The modern finish and well-maintained interior make it an ideal choice for carefree living.
Main rooms:
• Bright living room with access to terrace
• Modern kitchen with practical layout
• Bedroom with direct access to second terrace
• Bathroom with bath and washbasin
• Separate toilet
• Entrance hall
• Storage room for extra space
Highlights:
• Recent construction (2014)
• Two terraces for optimal outdoor living
• Centrally located in tourist area, near public transport
Contact your ERA agent today to arrange a viewing.
YOUR DREAM APARTMENT. FOUND!
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8660/de-panne/rbw19220,rbw19220,apartment,sale,8660,de-panne,172500.0,1,Fully renovated,Electricity,South-west,34,1976,B,51.0978253,2.5827012,,,10,0,1,,,,0,1,0,,,,0,,no flooding area,3000.0,3200.0,4100.0,88.0,61.0,,878.0,1600.0,860.0,1200.0,324.0,418.0,512.0,689.0,676.0,1000.0,553.0,"De Panne: Renovated Studio with Open Views Just Steps from the Sea!
Looking for a move-in-ready property on the Belgian coast? This largely renovated studio is located in Residence TZAND I, on the sought-after Leopold I Esplanade in De Panne. Thanks to its excellent location, the studio is situated just a few steps from the beach and the sea. It also enjoys a sunny orientation and pleasant open views. The property has already been modernized and offers a bright living space that can be enjoyed immediately.
Layout
Entrance hall with practical sleeping area featuring a fold-away bed (wall bed), bathroom with shower and toilet, bright living room, open-plan kitchen and a sunny terrace with open view
Highlights
Largely renovated and ready to move in
Prime location just steps from the beach
Sunny terrace with open views
Bright and airy living space
Ideal as a holiday home or seaside investment property
Would you like more information or to schedule a viewing? Contact Frederick on
Tel
+32 58 22 41 70
.
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/rbw19218,rbw19218,apartment,sale,8370,blankenberge,109000.0,1,To renovate,Electricity,,37,1938,F,51.316603,3.1333998,,,3,1,1,,,,0,1,0,,,,0,,no flooding area,682.0,807.0,,414.0,502.0,,1400.0,1600.0,806.0,813.0,641.0,929.0,648.0,1100.0,466.0,438.0,466.0,"Blankenberge: Appartement 1 chambre à vendre à proximité de la mer!
Situé au Rogierlaan 21, au 1er étage, nous trouvons cet appartement ensoleillé d’une chambre à vendre. Il bénéficie d’un excellent emplacement au centre de Blankenberge, à proximité de la plage et de la mer, des transports en commun, des commerces, des restaurants, …
Disposition: séjour, cuisine, salle de bain, chambre et toilette séparée.
Atouts:
Situé à proximité de la mer.
Appartement ensoleillé.
Plus d’informations? Contactez Maarten au numéro
Tel
050 42 58 98
.
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
west-flanders,House,https://immovlan.be/en/detail/residence/for-sale/8570/anzegem/rbw19206,rbw19206,residence,sale,8570,anzegem,350000.0,0,Excellent,Gas,,175,1958,C,50.8166667,3.4270111,0,4,3,3,1,1,2,1,0,0,,1,,,1,1,(information not available),4100.0,4200.0,6000.0,417.0,,,140.0,140.0,839.0,839.0,351.0,346.0,4700.0,6700.0,3000.0,3200.0,2600.0,"Are you looking for a move-in ready home in a quiet location, surrounded by greenery and offering stunning views? Then this fully renovated property in Ingooigem is certainly worth a visit. Here you can enjoy modern living comfort, high-quality finishes and a pleasant outdoor space. Layout: The entrance hall leads into the spacious and light-filled living area, where the large windows provide plenty of natural light and a stunning view of the surrounding countryside. The living area flows seamlessly into the modern open-plan kitchen, creating a cosy and open living environment. The ground floor also features: - A practical utility room - A cellar for extra storage space On the first floor you will find: - 2 spacious bedrooms - A modern bathroom with a stylish walk-in shower The converted attic has been transformed into a fully-fledged third bedroom and can also serve as a master bedroom, study or hobby room. Outdoor space: The property features a lovely garden and a landscaped terrace where you can enjoy the unobstructed views and green surroundings in complete tranquillity. Key features ✔ Fully renovated and ready to move into ✔ Quiet location with stunning views ✔ 3 bedrooms ✔ Modern open-plan kitchen ✔ Stylish bathroom with walk-in shower ✔ Natural gas central heating ✔ 10,000-litre rainwater tank ✔ Lovely garden with a landscaped terrace ✔ Plenty of natural light and high-quality finishes Ideal for: This property is the perfect choice for couples, young families or anyone looking for a comfortable, energy-efficient and move-in-ready home in a quiet location. Interested? Contact Immo Beguin for more information or to arrange a viewing via
Contact
.
Show all
Show less"
west-flanders,House,https://immovlan.be/en/detail/mixed-building/for-sale/8570/anzegem/rbw19205,rbw19205,mixed-building,sale,8570,anzegem,475000.0,0,Normal,Fuel oil,,336,,C,50.8335675,3.4779965,0,4,3,5,2,1,3,1,0,0,,1,1,,1,,(information not available),1500.0,1500.0,5300.0,146.0,,,136.0,136.0,136.0,136.0,136.0,136.0,679.0,679.0,393.0,811.0,393.0,"Commercieel gelegen karaktervol handelspand met woonst, strategische topligging met visibiliteit.
Perfect onderhouden handelspand met woonst:
INDELING: inkom, groot kantoor/winkel/praktijk, dubbele garage, overdekt terras, en leuke tuin, onderkelderd.
WOONST: aparte inkom, gezellige grote lichtrijke leefruimte, geïnstalleerde keuken met extra ontbijthoek, aanpalend groot zonneterras, toilet, berging en wasplaats, 5 ruime slaapkamers en 2 badkamers.
TROEVEN: perfect onderhouden, zonnepanelen, driedubbele beglazing, kwalitatieve afwerking.
Bezoek na afspraak met IMMO BEGUIN:
Contact
Show all
Show less"
west-flanders,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rwc42783,rwc42783,apartment,sale,8620,nieuwpoort,345000.0,1,Fully renovated,Gas,,9,1930,A+,51.132152,2.7490255,,2,,2,1,,,1,,1,1,,,,,,no flooding area,9600.0,10500.0,2500.0,171.0,423.0,,586.0,641.0,670.0,702.0,670.0,679.0,517.0,549.0,237.0,259.0,237.0,"DAKAPPARTEMENT MET KWALITEITSVOLLE AFWERKING EN 2 SLAAPKAMERS IN NIEUWPOORT
Dit volledig gerenoveerde hoekappartement is gelegen op de kruising van de Langestraat en de Kokstraat in het centrum van Nieuwpoort-Stad, op wandelafstand van winkels, horeca en met een vlotte verbinding naar invalswegen en Nieuwpoort-Bad.
Het betreft een uniek duplex appartement op de hoogste verdieping van de residentie. De renovatie werd grondig en met hoogwaardige materialen uitgevoerd, met bijzondere aandacht voor energiezuinigheid en modern wooncomfort. Zo werd het appartement afgewerkt met parketvloeren en natuursteen, en werd het meubilair — waaronder de keuken — volledig op maat gemaakt. Technisch is het appartement uitgerust met hoogrendementsglas, ventilatiesysteem D en centrale verwarming op aardgas met hoogrendementsketel, wat resulteert in een gunstig E-peil van 67.
Op het eerste niveau is de indeling identiek en zijn alle ruimtes vlot bereikbaar via de centrale hal. De lichtrijke leefruimte geniet van een aangename lichtinval en is voorzien van een stijlvolle bio-ethanol haard. Aansluitend bevindt zich de open maatkeuken met eiland, hyper-geïnstalleerd met toestellen van AEG. Verder beschikt dit niveau over een praktische berging, een apart toilet en een badkamer met inloopdouche en dubbele wastafel, evenals twee volwaardige slaapkamers.
Via een interne trap bereik je het tweede verdiep, dat volledig polyvalent kan worden ingericht. Deze ruimte leent zich perfect als bureau, extra leefruimte, hobbykamer of bijkomende berging.
Het zonnige terras vormt een aangename buitenruimte waar het heerlijk vertoeven is. Bovendien geniet je dankzij de ligging op de bovenste verdieping van extra lichtinval, rust en privacy.
Binnen het project zijn er twee inpandige staanplaatsen te koop, waarbij elk appartement de mogelijkheid heeft om deze aan te kopen — op is op.
Een bijkomende troef: geen BTW van toepassing, volledig onder het stelsel van registratierechten.
Een instapklaar, energiezuinig en veelzijdig duplex appartement met hoogwaardige afwerking op een toplocatie in Nieuwpoort, ideaal voor eigen bewoning, tweede verblijf of investering.
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
